game_id,fav_deficit,final_fav_won,final_fav_score,final_dog_score,margin_of_defeat
400935267,10,True,47,44,
400935267,14,True,47,44,
400935267,21,True,47,44,
400935347,3,True,34,17,
400937453,3,False,10,34,24.0
400937453,7,False,10,34,24.0
400937453,10,False,10,34,24.0
400937453,14,False,10,34,24.0
400937453,21,False,10,34,24.0
400937456,3,True,47,35,
400937458,3,True,37,20,
400937458,7,True,37,20,
400937458,10,True,37,20,
400937459,3,False,23,30,7.0
400937459,7,False,23,30,7.0
400938601,3,True,54,32,
400938601,7,True,54,32,
400938601,10,True,54,32,
400938603,3,False,14,31,17.0
400938603,7,False,14,31,17.0
400938603,10,False,14,31,17.0
400938603,14,False,14,31,17.0
400938605,3,True,51,31,
400944833,3,False,16,44,28.0
400944833,7,False,16,44,28.0
400944833,10,False,16,44,28.0
400944833,14,False,16,44,28.0
400944833,21,False,16,44,28.0
400944834,3,False,28,30,2.0
400944834,7,False,28,30,2.0
400944834,10,False,28,30,2.0
400944834,14,False,28,30,2.0
400944834,21,False,28,30,2.0
400933858,3,False,16,27,11.0
400933858,7,False,16,27,11.0
400933858,10,False,16,27,11.0
400933859,3,False,7,37,30.0
400933859,7,False,7,37,30.0
400933859,10,False,7,37,30.0
400933859,14,False,7,37,30.0
400933859,21,False,7,37,30.0
400933860,3,False,3,35,32.0
400933860,7,False,3,35,32.0
400933860,10,False,3,35,32.0
400933860,14,False,3,35,32.0
400933860,21,False,3,35,32.0
400933861,3,False,13,23,10.0
400933861,7,False,13,23,10.0
400933861,10,False,13,23,10.0
400933861,14,False,13,23,10.0
400933862,3,True,45,21,
400933862,7,True,45,21,
400933863,3,False,7,14,7.0
400933863,7,False,7,14,7.0
400934506,3,True,34,20,
400934506,7,True,34,20,
400934508,3,True,56,14,
400934508,7,True,56,14,
400934510,3,True,56,36,
400934510,7,True,56,36,
400934510,10,True,56,36,
400934511,3,True,27,24,
400934512,3,True,52,45,
400934574,3,True,49,20,
400935270,3,False,45,48,3.0
400935270,7,False,45,48,3.0
400935270,10,False,45,48,3.0
400935276,3,False,17,20,3.0
400935351,3,True,31,14,
400935351,7,True,31,14,
400935354,3,False,17,21,4.0
400935354,7,False,17,21,4.0
400935354,10,False,17,21,4.0
400935354,14,False,17,21,4.0
400937466,3,True,41,17,
400937466,7,True,41,17,
400937468,3,True,64,17,
400937468,7,True,64,17,
400937468,10,True,64,17,
400941800,3,True,29,21,
400941801,3,False,17,21,4.0
400941802,3,True,54,51,
400941802,7,True,54,51,
400941802,10,True,54,51,
400941802,14,True,54,51,
400941802,21,True,54,51,
400944836,3,True,20,13,
400944836,7,True,20,13,
400944836,10,True,20,13,
400944839,3,True,37,28,
400944839,7,True,37,28,
400944839,10,True,37,28,
400933864,3,False,43,50,7.0
400933866,3,True,28,27,
400933866,7,True,28,27,
400933866,10,True,28,27,
400933869,3,True,17,16,
400933869,7,True,17,16,
400933869,10,True,17,16,
400934514,3,True,56,34,
400934515,3,True,49,41,
400934516,3,False,31,44,13.0
400934516,7,False,31,44,13.0
400934516,10,False,31,44,13.0
400934516,14,False,31,44,13.0
400934518,3,False,24,27,3.0
400934518,7,False,24,27,3.0
400934518,10,False,24,27,3.0
400934518,14,False,24,27,3.0
400934561,3,True,21,17,
400935278,3,False,35,37,2.0
400935278,7,False,35,37,2.0
400935278,10,False,35,37,2.0
400935278,14,False,35,37,2.0
400935279,3,True,30,20,
400935279,7,True,30,20,
400935280,3,True,58,34,
400935280,7,True,58,34,
400935281,3,True,37,10,
400935281,7,True,37,10,
400935360,3,True,21,19,
400935361,3,False,10,38,28.0
400935361,7,False,10,38,28.0
400935361,10,False,10,38,28.0
400935361,14,False,10,38,28.0
400935361,21,False,10,38,28.0
400935362,3,True,27,17,
400935362,7,True,27,17,
400935364,3,True,28,10,
400937471,3,False,17,27,10.0
400937471,7,False,17,27,10.0
400937471,10,False,17,27,10.0
400937472,3,False,21,27,6.0
400937472,7,False,21,27,6.0
400937472,10,False,21,27,6.0
400937473,3,True,35,17,
400937473,7,True,35,17,
400937475,3,True,52,30,
400937478,3,True,20,19,
400938614,3,False,0,28,28.0
400938614,7,False,0,28,28.0
400938614,10,False,0,28,28.0
400938614,14,False,0,28,28.0
400938614,21,False,0,28,28.0
400938615,3,False,7,13,6.0
400938615,7,False,7,13,6.0
400938616,3,True,34,31,
400938618,3,True,46,43,
400938618,7,True,46,43,
400941806,3,True,44,21,
400941807,3,False,13,16,3.0
400941807,7,False,13,16,3.0
400941838,3,False,38,41,3.0
400941838,7,False,38,41,3.0
400941838,10,False,38,41,3.0
400941838,14,False,38,41,3.0
400944818,3,True,22,17,
400944842,3,False,50,56,6.0
400944842,7,False,50,56,6.0
400944842,10,False,50,56,6.0
400944842,14,False,50,56,6.0
400944842,21,False,50,56,6.0
400944902,3,False,20,27,7.0
400944902,7,False,20,27,7.0
400945258,3,False,23,42,19.0
400945258,7,False,23,42,19.0
400945258,10,False,23,42,19.0
400945258,14,False,23,42,19.0
400945258,21,False,23,42,19.0
400945259,3,True,28,24,
400945259,7,True,28,24,
400945261,3,True,28,21,
400945261,7,True,28,21,
400933875,3,True,38,24,
400933876,3,True,24,20,
400933876,7,True,24,20,
400933877,3,False,21,24,3.0
400933877,7,False,21,24,3.0
400933877,10,False,21,24,3.0
400933877,14,False,21,24,3.0
400933879,3,True,24,17,
400933879,7,True,24,17,
400933879,10,True,24,17,
400934520,3,True,41,34,
400934520,7,True,41,34,
400934566,3,True,35,21,
400934566,7,True,35,21,
400935284,3,False,27,30,3.0
400935284,7,False,27,30,3.0
400935286,3,True,27,23,
400935286,7,True,27,23,
400935367,3,False,24,31,7.0
400935367,7,False,24,31,7.0
400935370,3,True,33,24,
400937482,3,True,26,19,
400937482,7,True,26,19,
400938622,3,True,30,29,
400938622,7,True,30,29,
400938622,10,True,30,29,
400938622,14,True,30,29,
400938624,3,True,34,16,
400938624,7,True,34,16,
400938625,3,False,21,38,17.0
400938625,7,False,21,38,17.0
400938625,10,False,21,38,17.0
400938625,14,False,21,38,17.0
400938625,21,False,21,38,17.0
400938626,3,False,28,43,15.0
400938626,7,False,28,43,15.0
400938626,10,False,28,43,15.0
400938626,14,False,28,43,15.0
400938890,3,True,58,50,
400941813,3,True,31,21,
400941813,7,True,31,21,
400941813,10,True,31,21,
400941813,14,True,31,21,
400944844,3,True,51,43,
400944845,3,True,45,10,
400944904,3,True,34,23,
400945262,3,True,40,24,
400945262,7,True,40,24,
400945262,10,True,40,24,
400945262,14,True,40,24,
400945263,3,False,38,56,18.0
400945263,7,False,38,56,18.0
400945263,10,False,38,56,18.0
400945263,14,False,38,56,18.0
400933883,3,False,22,48,26.0
400933883,7,False,22,48,26.0
400933883,10,False,22,48,26.0
400933883,14,False,22,48,26.0
400933883,21,False,22,48,26.0
400933884,3,True,27,19,
400934522,3,True,31,24,
400934523,3,False,31,38,7.0
400934523,7,False,31,38,7.0
400934524,3,True,40,34,
400934524,7,True,40,34,
400934524,10,True,40,34,
400935289,3,False,42,45,3.0
400935289,7,False,42,45,3.0
400935289,10,False,42,45,3.0
400935289,14,False,42,45,3.0
400935291,3,True,23,20,
400935292,3,True,33,10,
400935371,3,True,45,16,
400935372,3,False,10,14,4.0
400935372,7,False,10,14,4.0
400935372,10,False,10,14,4.0
400935376,3,True,31,17,
400935376,7,True,31,17,
400937487,3,False,25,39,14.0
400937487,7,False,25,39,14.0
400937487,10,False,25,39,14.0
400937487,14,False,25,39,14.0
400937490,3,False,21,28,7.0
400937490,7,False,21,28,7.0
400937490,10,False,21,28,7.0
400937490,14,False,21,28,7.0
400937491,3,True,27,24,
400937491,7,True,27,24,
400938629,3,True,58,28,
400938630,3,False,22,23,1.0
400938630,7,False,22,23,1.0
400938630,10,False,22,23,1.0
400938631,3,True,15,14,
400938676,3,False,29,31,2.0
400938676,7,False,29,31,2.0
400938676,10,False,29,31,2.0
400938676,14,False,29,31,2.0
400941814,3,True,70,31,
400941814,7,True,70,31,
400941815,3,True,48,45,
400941817,3,True,34,10,
400941818,3,True,35,22,
400944848,3,False,16,21,5.0
400944848,7,False,16,21,5.0
400944848,10,False,16,21,5.0
400944850,3,True,45,31,
400944850,7,True,45,31,
400944989,3,False,29,37,8.0
400944989,7,False,29,37,8.0
400944990,3,False,23,26,3.0
400944990,7,False,23,26,3.0
400944990,10,False,23,26,3.0
400944991,3,True,20,15,
400944993,3,True,71,68,
400945267,3,True,24,7,
400945267,7,True,24,7,
400945270,3,False,21,35,14.0
400945270,7,False,21,35,14.0
400945270,10,False,21,35,14.0
400945270,14,False,21,35,14.0
400981507,3,True,24,20,
400933889,3,False,23,27,4.0
400933890,3,True,57,35,
400933890,7,True,57,35,
400933892,3,False,9,15,6.0
400934526,3,True,59,16,
400934526,7,True,59,16,
400934529,3,True,46,35,
400934529,7,True,46,35,
400934529,10,True,46,35,
400934529,14,True,46,35,
400934567,3,True,28,27,
400934567,7,True,28,27,
400935294,3,False,3,37,34.0
400935294,7,False,3,37,34.0
400935294,10,False,3,37,34.0
400935294,14,False,3,37,34.0
400935294,21,False,3,37,34.0
400935295,3,False,30,47,17.0
400935295,7,False,30,47,17.0
400935295,10,False,30,47,17.0
400935295,14,False,30,47,17.0
400935296,3,False,7,13,6.0
400935296,7,False,7,13,6.0
400935296,10,False,7,13,6.0
400935297,3,True,28,27,
400935297,7,True,28,27,
400935297,10,True,28,27,
400935297,14,True,28,27,
400935298,3,True,36,33,
400935298,7,True,36,33,
400935377,3,True,37,21,
400935377,7,True,37,21,
400935378,3,False,24,35,11.0
400935378,7,False,24,35,11.0
400935378,10,False,24,35,11.0
400935378,14,False,24,35,11.0
400935380,3,True,30,27,
400937493,3,False,24,27,3.0
400937493,7,False,24,27,3.0
400937494,3,False,42,45,3.0
400937494,7,False,42,45,3.0
400937494,10,False,42,45,3.0
400937494,14,False,42,45,3.0
400937496,3,True,20,14,
400937497,3,True,35,17,
400937497,7,True,35,17,
400938633,3,False,10,23,13.0
400938633,7,False,10,23,13.0
400938633,10,False,10,23,13.0
400938634,3,True,35,3,
400938635,3,False,23,25,2.0
400938636,3,False,26,29,3.0
400938636,7,False,26,29,3.0
400938636,10,False,26,29,3.0
400941821,3,False,24,28,4.0
400941821,7,False,24,28,4.0
400941821,10,False,24,28,4.0
400941821,14,False,24,28,4.0
400941822,3,False,17,45,28.0
400941822,7,False,17,45,28.0
400941822,10,False,17,45,28.0
400941822,14,False,17,45,28.0
400941822,21,False,17,45,28.0
400941823,3,True,30,27,
400944851,3,False,8,19,11.0
400944851,7,False,8,19,11.0
400944851,10,False,8,19,11.0
400944851,14,False,8,19,11.0
400944853,3,True,23,20,
400944853,7,True,23,20,
400944853,10,True,23,20,
400944853,14,True,23,20,
400944855,3,True,35,27,
400944856,3,False,37,47,10.0
400944856,7,False,37,47,10.0
400944856,10,False,37,47,10.0
400944856,14,False,37,47,10.0
400944856,21,False,37,47,10.0
400944994,3,False,13,14,1.0
400944994,7,False,13,14,1.0
400944994,10,False,13,14,1.0
400944994,14,False,13,14,1.0
400944995,3,False,14,17,3.0
400944996,3,True,14,13,
400944997,3,True,48,30,
400945272,3,True,34,30,
400945272,7,True,34,30,
400945272,10,True,34,30,
400945272,14,True,34,30,
400945272,21,True,34,30,
400945273,3,False,14,31,17.0
400945273,7,False,14,31,17.0
400945273,10,False,14,31,17.0
400945273,14,False,14,31,17.0
400945273,21,False,14,31,17.0
400945274,3,True,44,42,
400945274,7,True,44,42,
400945274,10,True,44,42,
400945275,3,False,0,38,38.0
400945275,7,False,0,38,38.0
400945275,10,False,0,38,38.0
400945275,14,False,0,38,38.0
400945275,21,False,0,38,38.0
400945276,3,False,23,28,5.0
400945277,3,True,37,26,
400945277,7,True,37,26,
400945277,10,True,37,26,
400981508,3,True,25,24,
400981508,7,True,25,24,
400981508,10,True,25,24,
400933897,3,True,68,21,
400933897,7,True,68,21,
400934531,3,False,13,31,18.0
400934531,7,False,13,31,18.0
400934531,10,False,13,31,18.0
400934531,14,False,13,31,18.0
400934534,3,True,42,35,
400934534,7,True,42,35,
400934534,10,True,42,35,
400934534,14,True,42,35,
400934535,3,True,13,10,
400934568,3,True,31,28,
400934568,7,True,31,28,
400935300,3,True,45,44,
400935300,7,True,45,44,
400935301,3,False,10,30,20.0
400935301,7,False,10,30,20.0
400935301,10,False,10,30,20.0
400935301,14,False,10,30,20.0
400935301,21,False,10,30,20.0
400935383,3,True,17,9,
400935385,3,True,17,10,
400935385,7,True,17,10,
400935387,3,False,12,14,2.0
400935387,7,False,12,14,2.0
400935387,10,False,12,14,2.0
400937498,3,False,10,41,31.0
400937498,7,False,10,41,31.0
400937498,10,False,10,41,31.0
400937498,14,False,10,41,31.0
400937498,21,False,10,41,31.0
400937499,3,False,17,24,7.0
400937499,7,False,17,24,7.0
400937500,3,False,28,31,3.0
400937500,7,False,28,31,3.0
400937500,10,False,28,31,3.0
400937500,14,False,28,31,3.0
400937501,3,True,38,24,
400937501,7,True,38,24,
400937501,10,True,38,24,
400938641,3,True,35,31,
400938641,7,True,35,31,
400938641,10,True,35,31,
400941824,3,False,38,42,4.0
400941826,3,True,31,28,
400941826,7,True,31,28,
400941827,3,False,14,20,6.0
400941827,7,False,14,20,6.0
400941827,10,False,14,20,6.0
400941827,14,False,14,20,6.0
400941828,3,False,17,33,16.0
400941828,7,False,17,33,16.0
400941828,10,False,17,33,16.0
400941828,14,False,17,33,16.0
400941828,21,False,17,33,16.0
400944858,3,True,37,29,
400944859,3,True,33,23,
400945002,3,True,48,3,
400945004,3,True,20,17,
400945278,3,True,45,42,
400945278,7,True,45,42,
400945279,3,True,24,14,
400945279,7,True,24,14,
400945280,3,True,27,24,
400945280,7,True,27,24,
400945281,3,False,28,52,24.0
400945281,7,False,28,52,24.0
400945281,10,False,28,52,24.0
400945281,14,False,28,52,24.0
400945281,21,False,28,52,24.0
400945282,3,False,3,27,24.0
400945282,7,False,3,27,24.0
400945282,10,False,3,27,24.0
400945282,14,False,3,27,24.0
400945282,21,False,3,27,24.0
400933899,3,True,29,26,
400933902,3,True,34,27,
400933902,7,True,34,27,
400934536,3,True,30,20,
400934539,3,True,49,27,
400934540,3,False,7,14,7.0
400934540,7,False,7,14,7.0
400934540,10,False,7,14,7.0
400934540,14,False,7,14,7.0
400934579,3,True,35,14,
400934579,7,True,35,14,
400935304,3,True,15,14,
400935304,7,True,15,14,
400935305,3,True,58,37,
400935307,3,True,44,23,
400935309,3,False,20,41,21.0
400935309,7,False,20,41,21.0
400935309,10,False,20,41,21.0
400935309,14,False,20,41,21.0
400935309,21,False,20,41,21.0
400935389,3,False,31,39,8.0
400935389,7,False,31,39,8.0
400935392,3,False,39,42,3.0
400935392,7,False,39,42,3.0
400935394,3,True,39,38,
400935394,7,True,39,38,
400935394,10,True,39,38,
400935394,14,True,39,38,
400935395,3,False,24,25,1.0
400937504,3,False,3,35,32.0
400937504,7,False,3,35,32.0
400937504,10,False,3,35,32.0
400937504,14,False,3,35,32.0
400937504,21,False,3,35,32.0
400937507,3,False,32,42,10.0
400937507,7,False,32,42,10.0
400937507,10,False,32,42,10.0
400937507,14,False,32,42,10.0
400937507,21,False,32,42,10.0
400937508,3,True,24,19,
400938643,3,False,30,41,11.0
400938643,7,False,30,41,11.0
400938643,10,False,30,41,11.0
400938643,14,False,30,41,11.0
400938643,21,False,30,41,11.0
400938644,3,True,42,28,
400938644,7,True,42,28,
400938646,3,True,45,38,
400938647,3,False,12,30,18.0
400938647,7,False,12,30,18.0
400938647,10,False,12,30,18.0
400938647,14,False,12,30,18.0
400938893,3,False,27,30,3.0
400938893,7,False,27,30,3.0
400938893,10,False,27,30,3.0
400941831,3,True,38,34,
400941831,7,True,38,34,
400941831,10,True,38,34,
400941831,14,True,38,34,
400941839,3,False,24,28,4.0
400944862,3,True,37,21,
400944862,7,True,37,21,
400944863,3,False,7,27,20.0
400944863,7,False,7,27,20.0
400944863,10,False,7,27,20.0
400944863,14,False,7,27,20.0
400945005,3,True,30,27,
400945005,7,True,30,27,
400945005,10,True,30,27,
400945005,14,True,30,27,
400945006,3,True,58,17,
400945007,3,False,20,21,1.0
400945283,3,False,28,45,17.0
400945283,7,False,28,45,17.0
400945283,10,False,28,45,17.0
400945283,14,False,28,45,17.0
400945286,3,False,16,26,10.0
400945286,7,False,16,26,10.0
400945286,10,False,16,26,10.0
400933905,3,True,39,38,
400933905,7,True,39,38,
400933905,10,True,39,38,
400933907,3,False,34,37,3.0
400933908,3,True,34,23,
400933908,7,True,34,23,
400933911,3,True,42,27,
400934541,3,True,38,9,
400934543,3,False,35,42,7.0
400934543,7,False,35,42,7.0
400934543,10,False,35,42,7.0
400934544,3,False,52,62,10.0
400934544,7,False,52,62,10.0
400934544,10,False,52,62,10.0
400934569,3,False,0,21,21.0
400934569,7,False,0,21,21.0
400934569,10,False,0,21,21.0
400934569,14,False,0,21,21.0
400934569,21,False,0,21,21.0
400934580,3,True,48,37,
400935312,3,True,41,30,
400935312,7,True,41,30,
400935312,10,True,41,30,
400935313,3,True,38,3,
400935314,3,True,37,23,
400935314,7,True,37,23,
400935315,3,False,21,24,3.0
400935315,7,False,21,24,3.0
400935315,10,False,21,24,3.0
400935396,3,True,45,17,
400935396,7,True,45,17,
400935396,10,True,45,17,
400935397,3,False,24,55,31.0
400935397,7,False,24,55,31.0
400935397,10,False,24,55,31.0
400935397,14,False,24,55,31.0
400935397,21,False,24,55,31.0
400935399,3,False,24,27,3.0
400935399,7,False,24,27,3.0
400935400,3,False,24,31,7.0
400935400,7,False,24,31,7.0
400935402,3,False,24,31,7.0
400935402,7,False,24,31,7.0
400935402,10,False,24,31,7.0
400937510,3,True,38,31,
400937510,7,True,38,31,
400937512,3,False,36,40,4.0
400938650,3,False,7,14,7.0
400938650,7,False,7,14,7.0
400938650,10,False,7,14,7.0
400938650,14,False,7,14,7.0
400938651,3,False,23,24,1.0
400938651,7,False,23,24,1.0
400941834,3,False,26,34,8.0
400941834,7,False,26,34,8.0
400941834,10,False,26,34,8.0
400941834,14,False,26,34,8.0
400941834,21,False,26,34,8.0
400941836,3,True,31,24,
400941836,7,True,31,24,
400941837,3,False,16,17,1.0
400944866,3,True,24,21,
400944866,7,True,24,21,
400944867,3,False,45,52,7.0
400944867,7,False,45,52,7.0
400944867,10,False,45,52,7.0
400944867,14,False,45,52,7.0
400944868,3,True,21,17,
400944868,7,True,21,17,
400944868,10,True,21,17,
400944869,3,False,14,19,5.0
400944869,7,False,14,19,5.0
400944869,10,False,14,19,5.0
400944869,14,False,14,19,5.0
400944870,3,True,45,35,
400944870,7,True,45,35,
400945010,3,False,28,35,7.0
400945010,7,False,28,35,7.0
400945012,3,True,27,17,
400945289,3,True,41,14,
400945289,7,True,41,14,
400945290,3,False,13,16,3.0
400945291,3,False,10,24,14.0
400945291,7,False,10,24,14.0
400945291,10,False,10,24,14.0
400945291,14,False,10,24,14.0
400945291,21,False,10,24,14.0
400945293,3,True,31,23,
400933913,3,False,17,40,23.0
400933913,7,False,17,40,23.0
400933913,10,False,17,40,23.0
400933913,14,False,17,40,23.0
400933913,21,False,17,40,23.0
400933916,3,True,31,24,
400933916,7,True,31,24,
400933920,3,False,21,44,23.0
400933920,7,False,21,44,23.0
400933920,10,False,21,44,23.0
400933920,14,False,21,44,23.0
400933920,21,False,21,44,23.0
400934547,3,True,28,23,
400934548,3,True,49,42,
400934548,7,True,49,42,
400934548,10,True,49,42,
400934548,14,True,49,42,
400934550,3,True,38,20,
400934565,3,False,16,21,5.0
400934565,7,False,16,21,5.0
400934565,10,False,16,21,5.0
400934565,14,False,16,21,5.0
400934581,3,False,8,41,33.0
400934581,7,False,8,41,33.0
400934581,10,False,8,41,33.0
400934581,14,False,8,41,33.0
400934581,21,False,8,41,33.0
400935316,3,False,22,30,8.0
400935316,7,False,22,30,8.0
400935316,10,False,22,30,8.0
400935316,14,False,22,30,8.0
400935318,3,True,44,37,
400935318,7,True,44,37,
400935318,10,True,44,37,
400935318,14,True,44,37,
400935408,3,True,35,6,
400935409,3,True,38,14,
400935409,7,True,38,14,
400937514,3,False,31,34,3.0
400937514,7,False,31,34,3.0
400937514,10,False,31,34,3.0
400937515,3,True,17,14,
400937515,7,True,17,14,
400937517,3,False,22,28,6.0
400937517,7,False,22,28,6.0
400937517,10,False,22,28,6.0
400937518,3,True,38,21,
400937518,7,True,38,21,
400937519,3,True,64,43,
400937519,7,True,64,43,
400937519,10,True,64,43,
400937519,14,True,64,43,
400938654,3,True,35,21,
400938654,7,True,35,21,
400938655,3,False,30,37,7.0
400938655,7,False,30,37,7.0
400938655,10,False,30,37,7.0
400938655,14,False,30,37,7.0
400938657,3,True,30,23,
400938657,7,True,30,23,
400938658,3,True,45,10,
400938658,7,True,45,10,
400938660,3,False,19,24,5.0
400938660,7,False,19,24,5.0
400938660,10,False,19,24,5.0
400938660,14,False,19,24,5.0
400944871,3,True,27,6,
400944872,3,False,19,24,5.0
400944872,7,False,19,24,5.0
400944872,10,False,19,24,5.0
400945013,3,True,24,14,
400945013,7,True,24,14,
400945015,3,False,30,42,12.0
400945015,7,False,30,42,12.0
400945015,10,False,30,42,12.0
400945015,14,False,30,42,12.0
400945017,3,False,10,38,28.0
400945017,7,False,10,38,28.0
400945017,10,False,10,38,28.0
400945017,14,False,10,38,28.0
400945017,21,False,10,38,28.0
400945295,3,False,14,28,14.0
400945295,7,False,14,28,14.0
400945295,10,False,14,28,14.0
400945295,14,False,14,28,14.0
400945295,21,False,14,28,14.0
400945296,3,True,59,52,
400945296,7,True,59,52,
400945296,10,True,59,52,
400945296,14,True,59,52,
400945296,21,True,59,52,
400945297,3,True,31,21,
400945297,7,True,31,21,
400945298,3,True,59,14,
400945298,7,True,59,14,
400945299,3,False,21,31,10.0
400945299,7,False,21,31,10.0
400945299,10,False,21,31,10.0
400945299,14,False,21,31,10.0
400933922,3,True,28,21,
400933922,7,True,28,21,
400933922,10,True,28,21,
400933922,14,True,28,21,
400933925,3,True,42,13,
400933926,3,True,31,24,
400933926,7,True,31,24,
400934551,3,True,23,13,
400934551,7,True,23,13,
400934552,3,False,40,45,5.0
400934552,7,False,40,45,5.0
400934552,10,False,40,45,5.0
400934552,14,False,40,45,5.0
400934552,21,False,40,45,5.0
400934554,3,False,14,28,14.0
400934554,7,False,14,28,14.0
400934554,10,False,14,28,14.0
400934554,14,False,14,28,14.0
400934555,3,True,27,3,
400934582,3,True,24,17,
400934582,7,True,24,17,
400935321,3,True,48,28,
400935321,7,True,48,28,
400935324,3,True,33,30,
400935324,7,True,33,30,
400935411,3,False,15,24,9.0
400935411,7,False,15,24,9.0
400935411,10,False,15,24,9.0
400935411,14,False,15,24,9.0
400935415,3,True,56,44,
400935416,3,True,24,10,
400937520,3,True,39,16,
400937522,3,False,20,43,23.0
400937522,7,False,20,43,23.0
400937522,10,False,20,43,23.0
400937522,14,False,20,43,23.0
400937522,21,False,20,43,23.0
400937525,3,True,44,28,
400937525,7,True,44,28,
400937525,10,True,44,28,
400937525,14,True,44,28,
400937528,3,True,20,14,
400938665,3,False,38,41,3.0
400938665,7,False,38,41,3.0
400938666,3,True,24,21,
400938666,7,True,24,21,
400938895,3,False,10,16,6.0
400938895,7,False,10,16,6.0
400938895,10,False,10,16,6.0
400938895,14,False,10,16,6.0
400941844,3,True,45,19,
400941845,3,False,20,48,28.0
400941845,7,False,20,48,28.0
400941845,10,False,20,48,28.0
400941845,14,False,20,48,28.0
400941845,21,False,20,48,28.0
400941846,3,False,17,20,3.0
400941846,7,False,17,20,3.0
400941846,10,False,17,20,3.0
400941847,3,True,66,45,
400941847,7,True,66,45,
400941847,10,True,66,45,
400941848,3,True,27,20,
400941848,7,True,27,20,
400944875,3,True,30,12,
400944876,3,False,7,13,6.0
400944877,3,False,0,52,52.0
400944877,7,False,0,52,52.0
400944877,10,False,0,52,52.0
400944877,14,False,0,52,52.0
400944877,21,False,0,52,52.0
400944878,3,False,34,47,13.0
400944878,7,False,34,47,13.0
400944878,10,False,34,47,13.0
400944878,14,False,34,47,13.0
400945019,3,True,42,23,
400945020,3,False,34,37,3.0
400945020,7,False,34,37,3.0
400945020,10,False,34,37,3.0
400945021,3,False,24,27,3.0
400945021,7,False,24,27,3.0
400945021,10,False,24,27,3.0
400945022,3,True,66,37,
400945022,7,True,66,37,
400945023,3,True,35,31,
400945023,7,True,35,31,
400945301,3,True,42,14,
400945301,7,True,42,14,
400945302,3,False,35,38,3.0
400945302,7,False,35,38,3.0
400945302,10,False,35,38,3.0
400945305,3,True,42,23,
400945305,7,True,42,23,
400945305,10,True,42,23,
400933930,3,False,28,31,3.0
400933930,7,False,28,31,3.0
400933930,10,False,28,31,3.0
400933930,14,False,28,31,3.0
400933931,3,True,48,45,
400933931,7,True,48,45,
400933931,10,True,48,45,
400933931,14,True,48,45,
400933932,3,False,14,26,12.0
400933932,7,False,14,26,12.0
400933932,10,False,14,26,12.0
400933938,3,False,24,42,18.0
400933938,7,False,24,42,18.0
400933938,10,False,24,42,18.0
400933938,14,False,24,42,18.0
400933938,21,False,24,42,18.0
400934556,3,True,45,22,
400934556,7,True,45,22,
400934557,3,False,23,27,4.0
400934558,3,True,20,19,
400934558,7,True,20,19,
400934558,10,True,20,19,
400934583,3,False,20,38,18.0
400934583,7,False,20,38,18.0
400934583,10,False,20,38,18.0
400934583,14,False,20,38,18.0
400935326,3,True,30,27,
400935328,3,False,30,42,12.0
400935328,7,False,30,42,12.0
400935328,10,False,30,42,12.0
400935417,3,True,56,14,
400935417,7,True,56,14,
400935418,3,True,42,7,
400935418,7,True,42,7,
400935420,3,True,31,20,
400935420,7,True,31,20,
400935420,10,True,31,20,
400935420,14,True,31,20,
400937529,3,False,14,24,10.0
400937529,7,False,14,24,10.0
400937529,10,False,14,24,10.0
400937529,14,False,14,24,10.0
400937532,3,False,23,31,8.0
400937532,7,False,23,31,8.0
400937533,3,True,33,21,
400937533,7,True,33,21,
400938668,3,False,17,41,24.0
400938668,7,False,17,41,24.0
400938668,10,False,17,41,24.0
400938668,14,False,17,41,24.0
400938668,21,False,17,41,24.0
400938669,3,False,6,20,14.0
400938669,7,False,6,20,14.0
400938669,10,False,6,20,14.0
400938669,14,False,6,20,14.0
400938670,3,False,27,28,1.0
400938670,7,False,27,28,1.0
400938671,3,True,41,10,
400938672,3,True,30,14,
400938672,7,True,30,14,
400938673,3,True,28,7,
400941849,3,True,49,42,
400941849,7,True,49,42,
400941850,3,True,24,14,
400941850,7,True,24,14,
400941851,3,True,22,21,
400941851,7,True,22,21,
400941853,3,True,43,22,
400941853,7,True,43,22,
400941854,3,True,41,38,
400941854,7,True,41,38,
400944880,3,True,67,50,
400944880,7,True,67,50,
400944881,3,False,24,34,10.0
400944881,7,False,24,34,10.0
400944881,10,False,24,34,10.0
400944881,14,False,24,34,10.0
400945025,3,True,34,31,
400945025,7,True,34,31,
400945028,3,False,24,31,7.0
400945028,7,False,24,31,7.0
400945029,3,False,24,31,7.0
400945029,7,False,24,31,7.0
400945029,10,False,24,31,7.0
400945029,14,False,24,31,7.0
400945306,3,True,38,35,
400945306,7,True,38,35,
400945306,10,True,38,35,
400945307,3,False,17,28,11.0
400945307,7,False,17,28,11.0
400945307,10,False,17,28,11.0
400945309,3,False,17,20,3.0
400945309,7,False,17,20,3.0
400945309,10,False,17,20,3.0
400945311,3,True,23,16,
400945311,7,True,23,16,
400944884,3,True,63,14,
400944884,7,True,63,14,
400944885,3,False,25,32,7.0
400944885,7,False,25,32,7.0
400944885,10,False,25,32,7.0
400944886,3,False,17,28,11.0
400944886,7,False,17,28,11.0
400944886,10,False,17,28,11.0
400944887,3,False,10,24,14.0
400944887,7,False,10,24,14.0
400944887,10,False,10,24,14.0
400944887,14,False,10,24,14.0
400944888,3,True,22,17,
